,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_0_7mhg,w_0_7mhh,w_0_7mhi,w_0_7mhj,w_0_7mhk
0,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,
2,,,,,0.2885498792049306,6.238859534346306,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/2/output_432/pdbs/2.pdb,1349.8729225512477,,,1.0,,,
3,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,
7,0.402763282498809,5.837607969547337,,,0.2909409106907547,6.241681198640307,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/7/output_195/pdbs/2.pdb,4390.185261904182,1.0,,1.0,,,
8,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
11,,,0.3727058978312768,5.738797302776414,0.2921467801626509,6.242679935868291,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/11/output_358/pdbs/2.pdb,4520.2201591926605,,1.0,1.0,,,
12,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,
15,,,,,0.2532194051946438,6.072177216164612,0.2571680431937851,5.645059482133907,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/15/output_20/pdbs/96.pdb,3737.857283320371,,,1.0,1.0,,
16,,,,,0.2602849066212459,6.089147312960752,,,0.2782492244956285,5.761426474571199,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/16/output_73/pdbs/41.pdb,3672.834261712155,,,1.0,,1.0,
17,,,,,0.2740468337683787,6.115119602733386,,,,,0.3110085920489193,5.7430037259621285,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/17/output_322/pdbs/263.pdb,3223.7772021705605,,,1.0,,,1.0
18,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,
21,0.3905122577339995,5.812770687258514,0.3619802553991685,5.7090748136373,0.2886195223284334,6.237774063742907,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/21/output_201/pdbs/2.pdb,7092.9305387850845,1.0,1.0,1.0,,,
22,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
25,0.3908295008375264,5.786363357483352,,,0.2582685862834457,6.107562939367718,0.2633465655215484,5.684028793690686,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/25/output_341/pdbs/88.pdb,7075.853456757915,1.0,,1.0,1.0,,
26,0.3894900259089575,5.797633168346471,,,0.2657188879189732,6.116140562373011,,,0.292199434320978,5.810268247842542,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/26/output_83/pdbs/137.pdb,6917.888255344944,1.0,,1.0,,1.0,
27,0.3773827966651245,5.768588397175623,,,0.2753670824307551,6.1629176000427375,,,,,0.2814354177690479,5.751580150788023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/27/output_104/pdbs/280.pdb,6006.243168336559,1.0,,1.0,,,1.0
28,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,
31,,,0.3549844537181448,5.685752606502633,0.2585598135767952,6.117731023172366,0.2576634084838686,5.6754296283012975,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/31/output_407/pdbs/188.pdb,7568.273151838019,,1.0,1.0,1.0,,
32,,,0.3580190997073745,5.70107563676745,0.2623474326370584,6.132198653750474,,,0.285549884038826,5.805111376728363,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/32/output_373/pdbs/17.pdb,7131.825891068478,,1.0,1.0,,1.0,
33,,,0.3457086529868469,5.663833854602983,0.2774340840179897,6.166497294347925,,,,,0.2873458208126749,5.742465583274729,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/33/output_306/pdbs/142.pdb,6700.9370553651215,,1.0,1.0,,,1.0
34,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,
37,,,,,0.236350256981189,6.036585386871575,0.2474529786711008,5.607845438790659,0.2567893053055532,5.718432438220434,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/37/output_227/pdbs/103.pdb,6951.88045902564,,,1.0,1.0,1.0,
38,,,,,0.2390737365473366,6.055600635329396,0.2442657280151012,5.620983113799461,,,0.2833597333582218,5.710916749131436,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/38/output_98/pdbs/193.pdb,5985.192607536394,,,1.0,1.0,,1.0
39,,,,,0.2474806487847174,6.062215845214809,,,0.2736081755971982,5.75405187417693,0.2932004301862407,5.7387378037290455,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/39/output_110/pdbs/259.pdb,5316.239662526238,,,1.0,,1.0,1.0
40,,,,,,,,,,,,,,,,,,,,
41,0.3588869022339829,5.726106414930811,0.3233915679536303,5.614741378167705,0.2682847723195367,6.156660537923906,0.27012956327945,5.70872054331613,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/41/output_122/pdbs/160.pdb,10772.708700755207,1.0,1.0,1.0,1.0,,
42,0.3925246984465576,5.823257978438356,0.3621497833702117,5.719531823924752,0.2680638890287675,6.194409403212574,,,0.2872323740197527,5.839024664722091,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/42/output_326/pdbs/2.pdb,11110.830647056991,1.0,1.0,1.0,,1.0,
43,0.3877734361886653,5.81526052460146,0.3572963418201213,5.704647732007457,0.2779318399079124,6.210975158071338,,,,,0.2907520777946514,5.783524163981776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/43/output_336/pdbs/2.pdb,11483.306020697268,1.0,1.0,1.0,,,1.0
44,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,
47,0.395952803566061,5.8083204778176265,,,0.2408305266089265,6.043992217512102,0.2354046556664861,5.6259648838289005,0.2601791085366653,5.750473112466492,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/47/output_134/pdbs/17.pdb,15031.066669052683,1.0,,1.0,1.0,1.0,
48,0.3831503638537371,5.792990802875723,,,0.2472844996052016,6.073487340109666,0.2525243073359381,5.63998952933901,,,0.2624062414498525,5.711793626356761,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/48/output_276/pdbs/117.pdb,12662.515688014546,1.0,,1.0,1.0,,1.0
49,0.3856522601071142,5.797484654950908,,,0.2489400968183786,6.07874154829506,,,0.2662597600947691,5.773484305140824,0.271633772721328,5.730343502103695,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/49/output_354/pdbs/143.pdb,11586.381136537391,1.0,,1.0,,1.0,1.0
50,,,,,,,,,,,,,,,,,,,,
51,,,0.3651136577001931,5.709429932154545,0.2387185730771243,6.044682329478687,0.236246313181512,5.614971300675495,0.258223742965897,5.734840959914361,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/51/output_185/pdbs/78.pdb,15950.613778948911,,1.0,1.0,1.0,1.0,
52,,,0.3524764002450843,5.685692349804183,0.2498383066855349,6.0743955473477325,0.2482542638302126,5.639157427538013,,,0.2670384379812978,5.700643130630662,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/52/output_281/pdbs/258.pdb,13784.784820830286,,1.0,1.0,1.0,,1.0
53,,,0.3350495179582436,6.35300553229436,0.2468657475318684,6.086666415477509,,,0.2677685133403425,5.778441601245738,0.2683420686483099,5.7805047975596695,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/53/output_155/pdbs/25.pdb,12230.688283978836,,1.0,1.0,,1.0,1.0
54,,,,,,,,,,,,,,,,,,,,
55,,,,,0.233113460975101,6.006652924547902,0.2384358056395825,5.583180796034723,0.2464438007069795,5.707112902874937,0.2757225072508774,5.711073439749527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/55/output_70/pdbs/179.pdb,10703.703199959187,,,1.0,1.0,1.0,1.0
56,0.3641722816453223,5.748330404547514,0.3411573664951667,5.641125550559287,0.2461929965950291,6.064184225559544,0.2420377275246855,5.636365894756482,0.2595251079570001,5.752352833243357,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/56/output_491/pdbs/249.pdb,20912.629157078318,1.0,1.0,1.0,1.0,1.0,
57,0.3632289451176366,5.739413500454811,0.3224044048742052,5.621930799261797,0.2548805978416907,6.104639479870095,0.2524546005276073,5.664097362348461,,,0.2612533042454906,5.7078225658386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/57/output_415/pdbs/49.pdb,18328.519455978447,1.0,1.0,1.0,1.0,,1.0
58,0.3445375621920492,6.32684767893919,0.3069950398904589,6.261542688497481,0.2551355728003914,6.113056279675717,,,0.2751760451382806,5.808254182242803,0.2698089742702701,5.790301691984056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/58/output_67/pdbs/39.pdb,16561.998166408655,1.0,1.0,1.0,,1.0,1.0
59,,,,,,,,,,,,,,,,,,,,
60,0.3915480441920012,5.80381116640063,,,0.229578018624649,6.0122412060719554,0.2288213370824363,5.586390527389051,0.2448972675848627,5.712669995982227,0.2517821248856154,5.693531528010966,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/60/output_53/pdbs/71.pdb,23661.049626541702,1.0,,1.0,1.0,1.0,1.0
61,,,0.3590612166852318,5.699677771963479,0.2265259998095756,6.011626404952047,0.2296200865880804,5.582649633372374,0.2487066456094167,5.71311329065772,0.2574313188848003,5.684830321220532,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/61/output_410/pdbs/139.pdb,24340.902784568752,,1.0,1.0,1.0,1.0,1.0
62,0.3693191929372707,5.755753593027183,0.3380437847227177,5.642796466715135,0.2335630538609614,6.032947005164006,0.2327963381983409,5.601873978255028,0.247325106549776,5.728957888030613,0.2550738981632938,5.68221078783184,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/62/output_13/pdbs/109.pdb,31477.84733037991,1.0,1.0,1.0,1.0,1.0,1.0
