,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_0_7mhg,w_1_7mhg,w_0_7mhh,w_1_7mhh,w_0_7mhi,w_1_7mhi,w_0_7mhj,w_1_7mhj,w_0_7mhk,w_1_7mhk
0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,0.2692349585512766,5.451805773045753,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/3/output_248/pdbs/182.pdb,9438.879016489243,,,,,,,0.5142582716510861,0.4857417283489139,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.3697362177406041,5.610121423480457,,,,,0.2790624363414583,5.565790300560305,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/8/output_214/pdbs/56.pdb,12216.805077561989,0.4643902322689132,0.5356097677310868,,,,,0.6261706923854459,0.3738293076145542,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,0.3304301172861965,5.464879710027817,,,0.2726871865402157,5.530085316143079,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/12/output_148/pdbs/179.pdb,10575.117392067845,,,0.5467326398441034,0.4532673601558967,,,0.6200258713752954,0.3799741286247045,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,0.242137360710651,5.797417498918779,0.2207210898058678,5.355395528450223,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/15/output_323/pdbs/105.pdb,14517.840064431895,,,,,0.4439050037533056,0.5560949962466943,0.4563598712780229,0.5436401287219771,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,0.2174114375391174,5.346584082371255,0.2398747608440608,5.465227467295598,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/18/output_304/pdbs/279.pdb,14146.341014492726,,,,,,,0.5166537789719329,0.4833462210280671,0.5402164195078367,0.4597835804921632,,
19,,,,,,,0.2284349039469321,5.392599005037303,,,0.247249181778588,5.424391622125838,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/19/output_188/pdbs/119.pdb,13538.991530876205,,,,,,,0.4912269997697956,0.5087730002302044,,,0.4630721651609775,0.5369278348390226
20,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.3256870750935806,5.53573824783355,0.2999022617953191,5.401425241877951,,,0.2737729557574893,5.593798795262046,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/22/output_93/pdbs/196.pdb,20092.868087732026,0.4197332450925324,0.5802667549074676,0.4283515221910415,0.5716484778089584,,,0.6063856163201774,0.3936143836798225,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.380531482323892,5.643558872772335,,,0.2484480170102252,5.835824543138103,0.2285793240431321,5.412138293562104,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/25/output_55/pdbs/296.pdb,18842.539693045823,0.5193008560212758,0.4806991439787241,,,0.571219370266699,0.4287806297333009,0.5760454944406547,0.4239545055593453,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.3959897257435044,5.677949191982616,,,,,0.2313298392609122,5.417363232534343,0.25486482718705,5.545622059177089,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/28/output_74/pdbs/70.pdb,18222.228174698128,0.4945693342780038,0.5054306657219962,,,,,0.4125352571938162,0.5874647428061838,0.4189540248866395,0.5810459751133604,,
29,0.366746651011611,5.617940635650655,,,,,0.2403042100685736,5.445970688016074,,,0.2475868839536595,5.454348765204897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/29/output_65/pdbs/297.pdb,16270.529009062364,0.6246951625630229,0.375304837436977,,,,,0.5571020192917844,0.4428979807082156,,,0.5771568796419575,0.4228431203580425
30,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,0.3474015721132483,5.507702937736217,0.2471408347648796,5.851387126219764,0.2207513041080438,5.409870610340681,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/31/output_5/pdbs/265.pdb,22849.40973768093,,,0.3894778300078548,0.6105221699921451,0.553321121441042,0.446678878558958,0.5382120720840364,0.4617879279159635,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,0.3581435617440821,5.547751257356224,,,0.2252819297331767,5.376656431764948,0.2583250253866896,5.518603731588334,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/34/output_58/pdbs/243.pdb,18048.03487431881,,,0.5606110903621592,0.4393889096378409,,,0.5746504590351047,0.4253495409648952,0.5724111304103208,0.4275888695896792,,
35,,,0.3382212739481452,5.495141303191667,,,0.2418843388707396,5.452023404409737,,,0.2572763522815791,5.46555089670718,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/35/output_37/pdbs/275.pdb,19500.35419487144,,,0.4585166190252049,0.541483380974795,,,0.5886752111933222,0.4113247888066778,,,0.556052600192214,0.443947399807786
36,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,0.2252199856268426,5.748825931085928,0.1980644258581912,5.2762054319979175,0.2189244942678816,5.391513664204396,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/37/output_382/pdbs/288.pdb,19363.563724872794,,,,,0.5222718660512711,0.4777281339487289,0.5112597932934073,0.4887402067065927,0.5013663048010117,0.4986336951989883,,
38,,,,,0.2280720392681813,5.7659476124367375,0.2047864564085822,5.302202327789894,,,0.2579200459109826,5.435987887887821,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/38/output_19/pdbs/237.pdb,19093.190451540475,,,,,0.4820002614915586,0.5179997385084413,0.4816598172112121,0.5183401827887878,,,0.5149480343358867,0.4850519656641133
39,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,0.2021604947005051,5.306019244937101,0.2350081534075758,5.464273410686524,0.2514156735567077,5.439791420738308,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/40/output_274/pdbs/92.pdb,18696.96014374462,,,,,,,0.4896319400527835,0.5103680599472166,0.5050690933826038,0.4949309066173962,0.4780603912731124,0.5219396087268875
41,0.336946006463369,5.543297461360134,0.3087556897299979,5.424882905950976,0.2514001589178091,5.903408572574907,0.230608568620495,5.464445429741541,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/41/output_241/pdbs/296.pdb,31297.872398819844,0.6154863379268599,0.38451366207314,0.5984625282453458,0.4015374717546541,0.3850585498486619,0.6149414501513382,0.4139116250776242,0.5860883749223759,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.3521955238249894,5.5664390412374765,0.3252202956475838,5.444919130382009,,,0.2353331601512373,5.453233020693003,0.2642204917780444,5.582958291645087,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/44/output_368/pdbs/207.pdb,32596.767804539435,0.3683415685127917,0.6316584314872083,0.4020342168523401,0.5979657831476599,,,0.5679577890540821,0.4320422109459178,0.5962041764312416,0.4037958235687584,,
45,0.3268579681924951,5.546816114585757,0.2984816879091725,5.401220251355039,,,0.2461199664567712,5.494672322435612,,,0.2644008992726709,5.508207252820113,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/45/output_284/pdbs/247.pdb,27221.165024510497,0.6536167777185266,0.3463832222814735,0.654515299142032,0.345484700857968,,,0.4765205207910113,0.5234794792089886,,,0.4836312516756613,0.5163687483243387
46,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.3874188488771685,5.64887430800329,,,0.2192900613871994,5.759425141654688,0.2013681251165022,5.311156718704098,0.2272644863101233,5.4414625861571455,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/47/output_108/pdbs/265.pdb,36438.773948253474,0.5784814039486675,0.4215185960513324,,,0.4840720954011653,0.5159279045988346,0.4698176889222492,0.5301823110777507,0.4692719581633646,0.5307280418366355,,
48,0.3753227702591943,5.644173738716132,,,0.23168716437775,5.827766039560805,0.2093057610577178,5.370968187198446,,,0.2419689256649149,5.464113102589787,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/48/output_368/pdbs/231.pdb,31868.39635657707,0.4458265161056473,0.5541734838943526,,,0.5148420772471527,0.4851579227528474,0.5206412259755048,0.4793587740244952,,,0.5384448338064627,0.4615551661935373
49,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.3866354906718112,5.6721370573761885,,,,,0.2140532863572064,5.362809177793877,0.2471829396289037,5.528185319690805,0.2528941275564328,5.465822342831493,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/50/output_327/pdbs/254.pdb,28905.2926998443,0.4920276329712056,0.5079723670287943,,,,,0.5212704825666061,0.4787295174333938,0.5279448525857395,0.4720551474142604,0.47985810738305,0.52014189261695
51,,,0.3657964247886617,5.537316816675664,0.2233742473129261,5.770313946674633,0.197721044239664,5.315674562356837,0.2243689612289768,5.44791850808807,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/51/output_73/pdbs/189.pdb,35607.71216669126,,,0.3833136634298665,0.6166863365701335,0.5385018241592195,0.4614981758407805,0.5324618929828614,0.4675381070171386,0.5493112497534662,0.4506887502465337,,
52,,,0.3452191214658404,5.5173708070511776,0.2292351241707496,5.8062103383404535,0.2071467445133051,5.362847130191607,,,0.2427355215841518,5.448646916981442,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/52/output_436/pdbs/263.pdb,34986.01398601212,,,0.6027851281382504,0.3972148718617497,0.4579016471092081,0.5420983528907918,0.4821032005818035,0.5178967994181966,,,0.5334024660187433,0.4665975339812567
53,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,0.3506879948493598,5.534266035145796,,,0.2131345656531294,5.357050246136974,0.2463244007531805,5.512589081944325,0.2477054349959332,5.45833577004192,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/54/output_28/pdbs/211.pdb,32752.959528900145,,,0.585005112377359,0.414994887622641,,,0.4505999141496576,0.5494000858503425,0.4318099338873781,0.568190066112622,0.4935824595561507,0.5064175404438492
55,,,,,0.2163595995078054,5.727229422209746,0.185405712711034,5.249124588435799,0.2219901454835466,5.417228860386514,0.2462032572169766,5.44361321526565,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/55/output_110/pdbs/292.pdb,27169.005385672852,,,,,0.5269915360169446,0.4730084639830555,0.5185185362082937,0.4814814637917064,0.5090429638791696,0.4909570361208304,0.4945589860205108,0.5054410139794892
56,0.3608983911693754,5.603497463168236,0.3418898140938881,5.48829204933184,0.2352380732636175,5.812728407046651,0.2057344426230411,5.364236277015563,0.2395388823699641,5.517998624718918,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/56/output_476/pdbs/276.pdb,47724.88713470064,0.4776553510144762,0.5223446489855238,0.4651633885897201,0.5348366114102799,0.5351283556762084,0.4648716443237915,0.5236548576507702,0.4763451423492298,0.5228422257802648,0.4771577742197351,,
57,0.3350292855721322,5.553740375982201,0.3103302659534586,5.415792941402331,0.2417015068143533,5.850767529682859,0.2167468909332409,5.404765346059442,,,0.2451062710743055,5.476338243049152,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/57/output_144/pdbs/214.pdb,45866.84559039895,0.3438412119449932,0.6561587880550068,0.3357481704719666,0.6642518295280334,0.5630791003150457,0.4369208996849543,0.5466247423349607,0.4533752576650393,,,0.4909548154715117,0.5090451845284883
58,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.3380228211964156,5.563472955363471,0.3169566815766456,5.429407254012058,,,0.2236007001143397,5.392864203527929,0.2508560818416107,5.537813642001645,0.2536270238645121,5.473694414409791,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/59/output_69/pdbs/261.pdb,40097.549660543904,0.3321396308365231,0.6678603691634769,0.3210369593877425,0.6789630406122574,,,0.5090743280294673,0.4909256719705328,0.5365613353157047,0.4634386646842953,0.4635094849333888,0.5364905150666112
60,0.3859230596194699,5.659360510155558,,,0.2154981668172729,5.756449691196702,0.1903749835307723,5.292530841412176,0.2188686079186956,5.447163803753768,0.2451530955737986,5.449971369668329,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/60/output_147/pdbs/112.pdb,44144.77078322021,0.5355780831108548,0.4644219168891452,,,0.4501806074275109,0.549819392572489,0.4524400156896166,0.5475599843103834,0.4452552892193127,0.5547447107806872,0.4766008470300248,0.5233991529699751
61,,,0.3581583226413546,5.564519396618375,0.2123433589242665,5.760922501752146,0.1921727852199382,5.299093382288314,0.2239782485418201,5.455436032886568,0.2493408695170766,5.448771413465421,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/61/output_188/pdbs/82.pdb,49212.31150261866,,,0.5024060093681256,0.4975939906318744,0.499509267014324,0.500490732985676,0.4885593845409479,0.5114406154590521,0.5123464924797924,0.4876535075202077,0.4674515024858424,0.5325484975141576
62,0.3561154630729221,5.583683555966238,0.3307205649866609,5.460168579752657,0.217130395696256,5.7631137482339305,0.1970565632865061,5.3253016693626485,0.2359303905430971,5.490006789489076,0.2389478649336834,5.448643832104119,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/62/output_57/pdbs/149.pdb,63886.98085249237,0.5705753159493163,0.4294246840506837,0.577551211372058,0.4224487886279419,0.4150081833797286,0.5849918166202714,0.4361411208894519,0.563858879110548,0.4260149726858823,0.5739850273141177,0.4770110256125663,0.5229889743874336
